ticker,name,weight,ret_pct,pts,group
AMCR,AMCR,0.00035422875083954505,20.071349808652794,0.4876268876710075,other
AMD,AMD,0.004955028253427068,-10.435408420295067,-3.5463601907352453,other
AME,AME,0.0008068592540155262,10.012433060398429,0.5540700393266405,other
AMGN,AMGN,0.0030876744313327697,15.930225840227763,3.373499818644293,other
AMP,AMP,0.0006458344273726119,-7.008725046301867,-0.310447003227854,other
AMT,AMT,0.001344083081350481,8.146447360277541,0.7509683381488561,other
AMZN,AMZN,0.033343643682947774,-9.68653529421909,-22.15178759504665,mag7
ANET,ANET,0.00244637994675568,-4.236529493661778,-0.710822881289891,other
AON,AON,0.0010609088671287693,-5.577012897482225,-0.40579527420749506,other
AOS,AOS,0.00016193885019654994,13.438687360849745,0.14925715486273372,other
APA,APA,0.00015787486863670476,15.67956904340695,0.16977525089309725,other
APD,APD,0.0009566835668018317,12.975605797742794,0.8513795495220815,other
APH,APH,0.002819118186154068,8.109645714547842,1.5679868703533806,other
APO,APO,0.0010102667858986937,-21.49358918624278,-1.4892660040373917,other
APTV,APTV,0.00025165307011017777,-2.2182629258124087,-0.03828622178502173,other
ARE,ARE,0.00013951878757537142,8.270367849916083,0.07913794653435627,other
ATO,ATO,0.00045493538589634554,6.931982434373296,0.21628899815378275,other
AVB,AVB,0.0003853254791953154,-0.6981352707576938,-0.018449923247044312,other
AVGO,AVGO,0.02416911218075927,-3.424400297362473,-5.676393322476495,other
AVY,AVY,0.00022962325931782845,7.237996960285997,0.11398862905280333,other
AWK,AWK,0.00038956782079642085,1.550971244596333,0.04143945917648568,other
AXON,AXON,0.0005163844503836693,-24.019881786024367,-0.8506899041671623,other
AXP,AXP,0.0034085115704882638,-12.286941697942556,-2.872339873091864,other
AZO,AZO,0.0009657688576788574,15.744802104157518,1.0428879759401102,other
BA,BA,0.0027669370515131723,1.8703053198085184,0.35492700552636763,other
BAC,BAC,0.005883449863466313,-5.165325022770572,-2.084284352228163,other
BALL,BALL,0.00027459652670451133,24.55482445885282,0.462443980045159,other
BAX,BAX,0.00016638234582609342,9.219996134440112,0.10521199096904121,other
